"","X","Y","color"
"51","0.90675366905079","1.18141730890643","1"
"52","1.24426929659425","1.06716556286153","1"
"53","1.11069037085883","1.00457318844738","1"
"54","1.51400423200683","1.76051766877637","1"
"55","1.44142104924268","1.93468671201259","1"
"56","1.3231833960559","0.606065593884181","1"
"57","0.859733037460768","0.196361188151729","1"
"58","1.55842595529999","0.869201118152806","1"
"59","2.3084240358643","0.714146405317774","1"
"60","0.967066567124639","2.29372179105143","1"
"61","0.812962481521064","1.22895060821166","1"
"62","1.54402959277187","1.64565875319589","1"
"63","0.683265048285647","0.877453050235955","1"
"64","1.28633969042013","1.95616029084172","1"
"65","0.204014971371881","0.115335876006446","1"
"66","1.05047333609391","0.771087057216431","1"
"67","0.621720242675786","0.603340430013537","1"
"68","1.89937737261586","1.17244421751804","1"
"69","1.54744370331384","0.589272984122818","1"
"70","0.806054093389985","0.444464621813766","1"
"71","1.95574737828433","-0.459583740723312","1"
"72","0.334420839601519","0.174213635817284","1"
"73","0.901787889103791","1.27523915779678","1"
"74","0.448531863758131","1.19002686282721","1"
"75","0.695857411141173","1.09757409011099","1"
"76","1.38788683544134","1.84999645852382","1"
"77","1.25136215950895","1.69686452738798","1"
"78","0.389076039872079","0.409742135434663","1"
"79","1.42230375042712","1.27621805598104","1"
"80","1.17189853029161","0.599290269423734","1"
"81","1.76446025489842","1.47467947843429","1"
"82","0.956630722216874","-0.62888513908558","1"
"83","0.793151416491367","1.54364303408961","1"
"84","1.72308869208995","2.11723768690402","1"
"85","0.220722841161973","0.616087345846963","1"
"86","1.3989290750825","0.972488370763837","1"
"87","0.819877282578521","1.81463152289794","1"
"88","0.663565370211397","1.12151760451996","1"
"89","0.41521004446006","1.74726545683459","1"
"90","1.79328636455076","1.64653365132598","1"
"91","0.216827720008606","0.194345130460705","1"
"92","1.04341483565373","0.147632223323823","1"
"93","0.518806733477484","1.84587301364578","1"
"94","0.635518869849339","0.919080884921744","1"
"95","1.71010783619806","0.74577958665167","1"
"96","1.27070955912723","0.853868845223672","1"
"97","0.844173541071295","1.77681968717057","1"
"98","0.944633703309932","0.364991437835947","1"
"99","0.590668247712461","2.17498344293474","1"
"100","1.91910846371397","1.33133455869029","1"
"101","1.070134008019","1.71835279715562","1"
"102","0.624790799602211","-0.0146321511248226","1"
"103","1.28758041677567","1.10234495697107","1"
"104","0.553971638498773","0.32538628685462","1"
"105","0.02263546791037","1.66466194938603","1"
"106","0.883710968518817","2.17633341705658","1"
"107","1.62673053581885","1.43558383314798","1"
"108","1.05493430140073","1.05360565912978","1"
"109","1.5990478144336","1.16400666941933","1"
"110","1.46043014017094","-0.23100617686226","1"
"111","0.816235339770738","-0.702326215664006","1"
"112","2.48223546804761","1.2761074556819","1"
"113","1.3614680077451","1.55978675269155","1"
"114","1.11721031754377","1.59910638883818","1"
"115","0.934674577701654","1.53749517282621","1"
"116","1.29653957804087","2.70815026451638","1"
"117","0.619060118729088","-0.318126951672726","1"
"118","0.850152876287898","2.27372981339113","1"
"119","0.311503985427229","-0.189462359781204","1"
"120","0.751995434985255","1.23664152177908","1"
"121","1.05847787252659","1.29807704677495","1"
"122","1.30872533886073","1.15863167918401","1"
"123","0.383060358286814","0.0753415725286121","1"
"124","0.0561027665466118","0.505980017675236","1"
"125","0.469869047107711","0.481113211583381","1"
"126","1.49861049076538","1.51741710681046","1"
"127","0.928069213438951","0.825199634709106","1"
"128","0.599394272091768","0.288704318802241","1"
"129","1.44973799226907","0.44516796131203","1"
"130","1.85120530123129","2.23722653469583","1"
"131","1.07591095452457","0.777358498984034","1"
"132","1.32728475000872","0.802032760347511","1"
"133","0.906579861354115","0.199169265004607","1"
"134","1.08247838417536","1.25469146282981","1"
"135","0.454761864604679","0.34903770357142","1"
"136","1.54302939034075","1.23306532120318","1"
"137","0.815375692433778","1.91021267792228","1"
"138","1.57391737404696","1.05899265052002","1"
"139","1.26980693716462","-0.42031468879533","1"
"140","-0.13312781413227","0.419405201230804","1"
"141","1.40208374104003","0.803738047861362","1"
"142","0.529565465289669","0.563735174192747","1"
"143","0.287902460532021","0.800252509401836","1"
"144","0.865633989896879","0.332984064935503","1"
"145","1.35643836612893","1.10263902010011","1"
"146","-0.450704286686542","0.30591627606416","1"
"147","0.676318855504621","-0.430493241265663","1"
"148","1.20300001579663","0.53801180438077","1"
"149","1.24495473062625","0.733096653542459","1"
"150","1.49479315736729","0.456157343923116","1"
"151","0.988910542027443","0.774588885541113","1"
"152","1.34041210337227","1.93721377490205","1"
"153","1.76830628099942","1.9430033711405","1"
"154","0.391823628846217","0.840713858618665","1"
"155","0.995845913936963","-0.676095773788485","1"
"156","0.835915450208067","0.993423454411709","1"
"157","0.537632434846828","2.45122525447329","1"
"158","1.13344229042327","1.07130223478467","1"
"159","0.960262599561948","1.07454219280366","1"
"160","1.58015480718661","0.551243717104172","1"
"161","0.83351223379268","0.760060505755602","1"
"162","0.157388052715853","2.02158961243811","1"
"163","0.445413224692889","1.2027872694321","1"
"164","2.05552373944454","0.794222040181454","1"
"165","0.637903869478101","0.88627747892736","1"
"166","1.84910235684383","0.854040442138843","1"
"167","-0.444411533551706","0.566719023346473","1"
"168","1.78892280309254","1.62924643266852","1"
"169","1.99435588142805","0.25606771839991","1"
"170","0.937987328017371","1.70295944940817","1"
"171","1.40583069679488","0.19286797762828","1"
"172","1.09723062877636","1.03113470374771","1"
"173","0.140134876615234","0.011195233779095","1"
"174","1.8231340531898","-0.692558922735592","1"
"175","1.53419192915552","1.61258557267402","1"
"176","0.515054775014082","0.713355274434085","1"
"177","2.21363212751575","-0.11056428130276","1"
"178","1.01929190969567","1.22022694045738","1"
"179","1.11189603876298","0.647696254839956","1"
"180","1.1502521827635","0.96599635791082","1"
"181","0.379198456664454","1.1677015313466","1"
"182","0.862875444399877","1.79252774877215","1"
"183","1.70859429625422","0.67189064849324","1"
"184","0.932911128562574","1.25174726695559","1"
"185","0.274532833203497","1.13119460479183","1"
"186","1.07525717325864","1.00564929103154","1"
"187","0.500646373109142","0.101387212996041","1"
"188","0.854543094875908","0.484322473225956","1"
"189","-0.654021421990096","1.03048371330413","1"
"190","0.683330729764624","1.33184266255101","1"
"191","1.20304418840782","0.412271653428738","1"
"192","1.69962018964148","0.304314187287871","1"
"193","2.10340961751658","-0.144090922236537","1"
"194","0.783417834727217","0.445210787804295","1"
"195","1.36166709295205","1.71145917965515","1"
"196","0.191597856898588","0.843043768349123","1"
"197","1.1586056624883","1.85963079290271","1"
"198","0.0331114176620524","1.80260186432284","1"
"199","0.688848022971762","1.51322277626767","1"
"200","1.57017835682249","0.318923861868406","1"
"201","0.547993046670477","0.846481071203371","1"
"202","0.98781596348591","1.98304796363141","1"
"203","1.50305919357321","1.23210362464618","1"
"204","0.857009743259801","0.816923720302957","1"
"205","1.17758064655423","0.0637730172337507","1"
"206","0.543948360000278","1.06533945924279","1"
"207","1.02325092882437","0.557171237772812","1"
"208","0.540276055985228","0.96435887817969","1"
"209","0.146476699105377","1.05700081591421","1"
"210","0.349962524604651","0.0548712112666588","1"
"211","1.58689634178771","0.16100279997855","1"
"212","1.47003124203079","1.85026648047406","1"
"213","1.18299312188574","1.25648701758668","1"
"214","1.28513073661343","1.39390214012671","1"
"215","2.41944827635567","-0.673844262682686","1"
"216","1.54475192264464","0.868309359996358","1"
"217","0.267381857751509","1.83723902369533","1"
"218","0.569658301300632","0.248458294970643","1"
"219","0.974433574555969","1.17066795611363","1"
"220","1.0037411962659","0.0943044253662514","1"
"221","1.50733182757353","1.30912410901731","1"
"222","0.42834002146919","0.585938649414732","1"
"223","1.60899710965513","0.0796345148314702","1"
"224","1.33473462134461","0.60727261682646","1"
"225","0.621940343202051","0.125041718033755","1"
"226","1.09710001987888","0.44121238031185","1"
"227","0.741131146535665","1.92836674021834","1"
"228","0.728519628329187","1.27434788741204","1"
"229","1.15074963729487","0.904426691891849","1"
"230","1.16182186385146","1.61675893238091","1"
"231","-0.325886854882814","2.00955433725101","1"
"232","-0.199666531485984","0.371751869273013","1"
"233","0.278531166387326","1.01875193894784","1"
"234","1.30601751609184","2.09114360589811","1"
"235","0.824474436552816","0.22826763082729","1"
"236","0.826010375506751","0.726222424146851","1"
"237","1.00499829452714","2.44059741338375","1"
"238","0.482863523541467","0.0157583006349294","1"
"239","0.683594051916489","1.24223667566231","1"
"240","1.07845970232067","1.38013757375657","1"
"241","1.50593150675473","1.12468533599049","1"
"242","0.749792238111528","0.499794353821946","1"
"243","1.20729817231437","-0.458067150947197","1"
"244","1.1409274518651","1.36292727450802","1"
"245","0.819420308252928","0.872926114642722","1"
"246","0.576112194475272","-0.108294582809808","1"
"247","0.828777880838814","1.22042394648674","1"
"248","2.09374678513693","0.880703819696911","1"
"249","0.920918631475971","0.131295148599485","1"
"250","1.59418043649899","0.942836771525739","1"
"251","0.436088588487468","0.578862194194513","1"
"252","1.14874787519272","0.551843928352039","1"
"253","0.392566517248718","2.01785625721193","1"
"254","1.2193979289698","1.89642812067006","1"
"255","0.654578972676623","1.83071020576542","1"
"256","0.357040018207615","1.84466427170277","1"
"257","1.34467514882055","1.24499217824085","1"
"258","1.16633591123421","1.30207272705131","1"
"259","1.41376146323118","1.37954425867232","1"
"260","1.4918908647745","1.07757851975945","1"
"261","0.965253038889185","0.824411329962021","1"
"262","0.794896641244214","-0.269037609378202","1"
"263","0.651870678647967","0.984256437100405","1"
"264","1.46928648281955","1.84745646743569","1"
"265","1.27976593283919","1.40539777448247","1"
"266","-0.357919647846309","1.20897812943071","1"
"267","0.405803756402849","1.89888830873971","1"
"268","2.00104764947322","1.34196435052316","1"
"269","2.0504411225013","1.54152026458527","1"
"270","1.5371172617413","2.48766872480325","1"
"271","1.07397225806925","1.44370606218713","1"
"272","0.514497617120156","0.635721392392323","1"
"273","1.0327063233536","1.71943446062719","1"
"274","1.536248717859","1.4804971912527","1"
"275","0.732336763864672","1.15305998996355","1"
"276","-0.0833458398795377","0.701909177936288","1"
"277","0.751435618755124","0.402678176141504","1"
"278","1.48429319427641","1.68394892220038","1"
"279","1.43344416188266","1.45024583494543","1"
"280","1.30243309884737","1.02446914744235","1"
"281","0.41360848220212","1.34904867298653","1"
"282","0.180540232326577","0.0250948531349825","1"
"283","0.619132290735881","1.07894372126897","1"
"284","1.39671127855371","1.2689525467149","1"
"285","2.1481737439382","0.767542989264272","1"
"286","0.00702425136282314","0.348077950233583","1"
"287","1.5646305330764","0.437417676612857","1"
"288","1.43315020084333","0.332069727847871","1"
"289","0.875111466645059","1.22959890403679","1"
"290","1.66804325815675","1.47298583647102","1"
"291","0.726405244906395","0.463093429789266","1"
"292","1.4905222365658","1.44537189341133","1"
"293","0.426336214000382","1.32352821504235","1"
"294","1.67547935528963","-0.101495444967289","1"
"295","0.914569798039251","0.29528976684261","1"
"296","0.428356977670489","1.48940222210949","1"
"297","0.91888986097673","2.49604430769397","1"
"298","0.902182030646649","-0.114488974169909","1"
"299","1.99796390700866","0.672263921681877","1"
"300","1.00167179635541","1.1751991722665","1"
"301","0.559765486943288","0.757864318564577","1"
"302","-0.201182815952459","0.960251768467797","1"
"303","0.699286098571176","1.02705458177459","1"
"304","1.11319029602472","-0.0643853586502541","1"
"305","1.16895450570707","1.28802203390136","1"
"306","0.757298874186257","1.03827851410797","1"
"307","1.10679328450153","1.16518440948509","1"
"308","1.69082774944753","0.683717419601828","1"
"309","0.886819672818162","0.937012508748515","1"
"310","0.782111627591945","1.60455057109665","1"
"311","1.39423887754621","0.925392186242404","1"
"312","0.877532720892528","1.16689558708997","1"
"313","1.28401882829879","1.65463688070547","1"
"314","0.0874965768336776","0.882297267094545","1"
"315","0.49928127838231","1.33340319597843","1"
"316","1.40279441854487","0.62498259036788","1"
"317","1.26760535963368","0.4605465026525","1"
"318","0.484336464634422","0.227568657709991","1"
"319","1.59949931067711","-0.572506786919812","1"
"320","2.1094125566674","0.385842419697952","1"
"321","1.03680538916356","0.853098678474247","1"
"322","0.718764195985739","1.63817629908826","1"
"323","0.86461756426274","1.69120284756354","1"
"324","0.803463917070219","0.893181669717969","1"
"325","0.595844315490956","0.522215752445925","1"
"326","1.51860014592215","-0.049690420491558","1"
"327","1.00455720298269","0.697626642632706","1"
"328","0.541901690721602","1.39469678590296","1"
"329","1.00133122469488","1.48194806772484","1"
"330","2.19532795075466","0.308966801666506","1"
"331","0.382919682836306","2.19879554054246","1"
"332","0.827416023257722","0.810908746966634","1"
"333","1.55908302174677","0.818398915519173","1"
"334","0.372685556717974","0.155026839717359","1"
"335","1.17270450064392","0.26419692253153","1"
"336","0.648846844677487","0.803371869523624","1"
"337","0.744643773234777","2.31217917283065","1"
"338","0.827994983529954","0.343234542488521","1"
"339","0.686954830719089","1.2758851256125","1"
"340","1.35917874851571","1.93028266761209","1"
"341","0.821867014365726","0.731408263948228","1"
"342","1.26426215485619","-0.570718413003616","1"
"343","0.353831499542035","0.659090605744903","1"
"344","1.30279361510312","1.47676262077879","1"
"345","1.61513552670026","0.881176780686487","1"
"346","1.09582199718379","1.56124580221085","1"
"347","0.220230358740299","1.31355824977949","1"
"348","1.05925995271569","1.04104880546979","1"
"349","1.3745485838794","0.772932717456654","1"
"350","1.66504846665389","0.591989667984593","1"
"351","1.34889140403256","1.76077400458847","1"
"352","2.01565957438264","1.54928890354086","1"
"353","0.586464434300098","1.42495997239031","1"
"354","0.812288698560337","1.88998775415357","1"
"355","0.897522499579535","1.9786324185617","1"
"356","0.803281886582341","1.66247289026732","1"
"357","1.08577151250838","1.36951756580096","1"
"358","2.0527386639257","1.60170727329205","1"
"359","0.553783147496238","1.03754832616326","1"
"360","0.1006215732281","2.48808038910194","1"
"361","1.09608810976714","1.50576778119148","1"
"362","1.54139753713962","0.87122196886171","1"
"363","1.46201610581883","1.20614707923438","1"
"364","1.06111103979298","1.90324543147418","1"
"365","0.237414756096202","2.01415349656535","1"
"366","1.22177398439976","0.169205246698555","1"
"367","0.419075077639158","0.418393873608967","1"
"368","0.920994434294038","0.809294596183716","1"
"369","0.624067083725106","-0.177870621582006","1"
"370","1.51155901047384","0.362202986345826","1"
"371","1.15404325542761","1.20945420085105","1"
"372","0.868402776123862","1.16164411398943","1"
"373","0.209988065038113","-0.264206612854547","1"
"374","0.863156244834663","1.56311416870248","1"
"375","0.0680854341112247","-0.460244660851607","1"
"376","0.502143937929912","-0.207597354595713","1"
"377","0.851913066328898","-1.05687696321384","1"
"378","0.192913473604136","1.6689784988759","1"
"379","0.177055842113914","0.604069769063123","1"
"380","0.856146001718786","1.32472562662851","1"
"381","0.642340139024712","0.354638341379248","1"
"382","1.78204285145678","1.49773436777384","1"
"383","0.698263673355735","1.34044333234594","1"
"384","0.786780582307879","0.765143299309566","1"
"385","0.493752349020308","0.124946500518504","1"
"386","0.530692528674457","1.02750944820646","1"
"387","1.12903929172523","1.09712818509333","1"
"388","2.10671168531767","-0.258799109133936","1"
"389","1.03512171792426","0.0307552020987731","1"
"390","1.12137934560853","1.28136000453795","1"
"391","0.875516287369136","0.967493352093542","1"
"392","0.0759085283700152","-0.815701061636049","1"
"393","1.74190872844837","0.123485661433349","1"
"394","0.892869914921803","-0.0216860323321921","1"
"395","0.962725246352184","0.681378823665911","1"
"396","0.527184433497758","1.71272122009112","1"
"397","1.41962174846757","1.46839579794595","1"
"398","0.46000035137446","0.330399598100947","1"
"399","0.595197889566051","2.07793338772996","1"
"400","1.53593998528633","0.758621079580437","1"
"401","0.1878228732569","0.624604846138379","1"
"402","1.02838851004072","1.79746656050444","1"
"403","0.438466063916804","0.994585914889004","1"
"404","0.581402208514421","0.00889239863451463","1"
"405","0.763327177993415","1.92319697251413","1"
"406","1.46293186222313","0.730014577561164","1"
"407","2.19758016440404","0.721336036147115","1"
"408","0.533552744467725","1.09700630067097","1"
"409","0.265433474584158","1.06180373403407","1"
"410","0.144608866162806","0.961081317337968","1"
"411","-0.166260955986679","1.69464973145674","1"
"412","1.42255325737778","0.010408252833254","1"
"413","0.12953775989729","0.980639670958867","1"
"414","1.59081716435732","2.2418334805677","1"
"415","0.254688079605327","0.364752819105953","1"
"416","1.09518436195447","0.749226476165609","1"
"417","0.751815261820412","1.80688072387786","1"
"418","0.873459509988879","1.60846023728274","1"
"419","-0.182428201384005","1.14673934942399","1"
"420","-0.0553201916715382","0.810422018033301","1"
"421","1.68859717457084","1.56516531644085","1"
"422","0.540226907558127","1.41518787449933","1"
"423","0.707819985228332","-0.155015814220991","1"
"424","1.40934190091146","0.685720635030633","1"
"425","0.314988205027576","-0.0285298481856124","1"
"426","1.878903545232","1.25801290185201","1"
"427","1.69189880177023","0.839547132020071","1"
"428","0.430455635834045","1.34041219796182","1"
"429","1.82863936532596","0.806221524458667","1"
"430","1.47325193893664","1.06434138730534","1"
"431","1.69112605722859","0.966484986844648","1"
"432","1.00450621318634","1.36912903182684","1"
"433","1.84119994378187","1.13406653920085","1"
"434","0.855466245769111","-0.529230365211959","1"
"435","1.25175291125349","1.140516549646","1"
"436","0.422459691202684","0.483166194855386","1"
"437","1.15323167620635","0.417837782142469","1"
"438","1.47400781434535","0.905748669160334","1"
"439","1.00366812325733","1.14953670981665","1"
"440","1.11497134185624","0.924450186979839","1"
"441","1.20994352810757","-0.485779150278653","1"
"442","1.23898122601476","0.838074433941962","1"
"443","1.40200873695348","1.04250380288214","1"
"444","1.55298403156906","1.35155426634298","1"
"445","1.7140436793699","-0.188673102225727","1"
"446","0.492400244871766","0.460353175169851","1"
"447","1.48829103219646","1.77571922896257","1"
"448","0.447675024561786","1.31606713606881","1"
"449","1.55764331806744","1.20773175078038","1"
"450","1.09515084483922","1.72352367768092","1"
"451","1.67549528065944","-0.582532265856004","1"
"452","1.64613462890867","0.768238592330193","1"
"453","0.885383006159543","1.6965496651913","1"
"454","1.17883296470074","2.22837801420135","1"
"455","1.19264112426683","1.71590641831394","1"
"456","1.07036772046867","1.66612709993611","1"
"457","0.424138748499788","1.43827094523269","1"
"458","0.255563203335534","1.05172803413323","1"
"459","1.8552780089947","1.29149363452739","1"
"460","0.282406092581208","-0.0250766004838867","1"
"461","0.345117264431503","1.95350967622445","1"
"462","0.819315120951692","0.583697188611433","1"
"463","0.742869914078584","1.99775255475146","1"
"464","1.06466624649402","0.651816322617503","1"
"465","0.826976963175734","0.901222738248877","1"
"466","2.62886311541444","1.49315111630372","1"
"467","1.26583809611747","1.38770227824744","1"
"468","0.808195409536517","2.42287240630268","1"
"469","1.45871231416658","-0.241479642193999","1"
"470","1.26961690643027","1.86414693007955","1"
"471","0.769574945534305","1.47649980981011","1"
"472","1.49963483979783","2.56375666570295","1"
"473","1.32046011273732","0.38571172154478","1"
"474","1.13935104627427","1.17404113993745","1"
"475","0.481840408327536","0.0480883166119811","1"
"476","0.704911611478595","1.62995133541016","1"
"477","0.725521272095492","0.370401312754973","1"
"478","1.58562567894095","1.17171600899674","1"
"479","1.59757992391412","0.945464692118911","1"
"480","0.794458549853526","1.98921848341977","1"
"481","1.0261634244404","1.16373768554301","1"
"482","0.974016149545995","1.19943716669196","1"
"483","1.67798486201365","0.394317302397451","1"
"484","0.773397638760134","1.20893061108575","1"
"485","1.30772512083364","0.77817454169089","1"
"486","1.25878241377205","1.87789624258534","1"
"487","1.28769918045737","2.13022305189722","1"
"488","1.39342241436023","0.0274309293998936","1"
"489","0.425678099334271","1.03203771188397","1"
"490","0.768422549478581","1.12750776798482","1"
"491","0.701654579598713","1.26309821327125","1"
"492","0.646727266884243","1.43669104228534","1"
"493","1.62512967970583","2.17364574563044","1"
"494","0.775875882285414","0.681029358880969","1"
"495","1.09088132762954","1.12901739399329","1"
"496","1.49235214816546","1.04629181143635","1"
"497","1.2875259345391","1.35681470357459","1"
"498","1.44030925764913","-0.69953534862872","1"
"499","1.40238042913727","0.253978715634119","1"
"500","1.52111126207266","1.45817751613678","1"
"501","0.329005725569439","0.619383706895198","1"
"502","1.32887541090138","-0.135399739788321","1"
"503","1.75019712888469","0.515522842490169","1"
"504","1.56405855200105","0.110779946279668","1"
"505","-0.218172162767276","-0.195939538347299","1"
"506","0.82178626316575","1.67883390719668","1"
"507","0.763504527367262","0.865351699567591","1"
"508","0.658187227830252","0.695988578419136","1"
"509","1.01153692444046","0.0685297337825027","1"
"510","0.753544974608567","0.430381883592208","1"
"511","0.222268766080496","0.793759080021601","1"
"512","1.86434489331503","1.30364877691896","1"
"513","0.877275093915601","0.345223170331756","1"
"514","0.841181159963359","1.88698123500734","1"
"515","0.711501454704975","2.01514913960664","1"
"516","-0.330600149757807","0.864723668548502","1"
"517","0.448641441090539","0.749337353580744","1"
"518","1.81346498518253","0.843519992989997","1"
"519","1.03247521572429","0.450760601288739","1"
"520","0.730302859722114","1.81212098331842","1"
"521","1.11712722324344","0.906335080124265","1"
"522","1.01695848482153","1.35537810132476","1"
"523","1.0897193819919","0.721579240444946","1"
"524","1.831877306322","1.50358422334406","1"
"525","0.735791112198222","0.386619586323458","1"
"526","0.965091694616945","1.50909179687491","1"
"527","0.709174512794192","2.01116824302388","1"
"528","1.90618519551491","0.268606438902121","1"
"529","1.45641956615091","1.33470257692188","1"
"530","1.06621181161182","0.935258843859944","1"
"531","0.783217932530467","0.633333015634195","1"
"532","0.650845164846819","1.28198161093362","1"
"533","0.800187954308025","1.38967601850839","1"
"534","0.310119511228773","0.602628113322959","1"
"535","0.79385527534763","1.42778800193091","1"
"536","1.93573793318071","0.165018695408785","1"
"537","1.21776854698244","0.847149799038868","1"
"538","0.260253978815761","0.190125484297872","1"
"539","1.71405118073954","1.25993890395268","1"
"540","0.393243993655668","2.23761779361701","1"
"541","1.15791491073394","-0.30316106723713","1"
"542","0.109418040676837","0.62746785219983","1"
"543","0.173322506448337","1.4699749580923","1"
"544","0.56727199122419","1.51067759105693","1"
"545","1.01194797043427","1.80592721087413","1"
"546","0.731842510171071","0.261905867849088","1"
"547","0.748686407949492","0.943273428114607","1"
"548","0.838324665560011","0.964245448529845","1"
"549","1.01295990028546","0.743421813876743","1"
"550","1.3441614140866","0.495059428738807","1"
"551","0.862145669266895","1.77548073085044","1"
"552","0.925901978291258","0.709211609900297","1"
"553","0.990733700049944","1.15600308966126","1"
"554","0.338164928593078","0.873936497260992","1"
"555","1.06304660845993","0.0933099769164535","1"
"556","1.01207356226715","1.78172515568123","1"
"557","0.541594570185089","-0.36107005342417","1"
"558","1.08932409502107","0.725202156640158","1"
"559","1.28830155841506","-0.167835156700423","1"
"560","0.667199363526825","2.31894028835569","1"
"561","0.452977863624391","0.756509997456709","1"
"562","0.980898964982803","0.0556533358400377","1"
"563","1.34309854233253","0.472761251295537","1"
"564","1.19906135545988","-0.156919135925424","1"
"565","1.05720746459563","2.13007510007168","1"
"566","0.665619036556363","0.276294289311325","1"
"567","2.55489144603768","1.54271159517835","1"
"568","0.708663781622046","1.83045922872879","1"
"569","1.28873391180014","1.45767255280328","1"
"570","1.9521463580169","0.742689194427055","1"
"571","0.962443579683584","1.10174940631084","1"
"572","1.83782766400209","-0.416080913224984","1"
"573","1.66473897669906","1.2464372745837","1"
"574","0.590945089512122","1.3973690792389","1"
"575","0.726911266609287","1.46725642568","1"
"576","1.49704038097055","-0.195787035281803","1"
"577","1.22482122506458","0.319511073874834","1"
"578","0.989922554686151","1.02676587869115","1"
"579","0.804039769660483","1.91059870877889","1"
"580","1.70170848053731","1.09301244600293","1"
"581","1.77641638572154","1.90173043543401","1"
"582","1.99580469539416","1.10671075932037","1"
"583","0.312962610491581","0.912978497085382","1"
"584","1.85143763275017","2.78716968872413","1"
"585","1.31909192106609","1.71591500340827","1"
"586","0.647285650957523","0.667018248008958","1"
"587","0.765883955559453","1.09535912762168","1"
"588","0.757495337792779","1.60068622598742","1"
"589","1.06834104366849","1.50979386113204","1"
"590","0.961276961906258","1.68285619560373","1"
"591","0.499286496660199","1.34470199188687","1"
"592","1.89152119161397","0.692112608227308","1"
"593","-0.104402912139751","1.78652230364474","1"
"594","0.316527458877197","0.466337745510662","1"
"595","1.02207707431974","0.0264697107224376","1"
"596","0.832363516392541","0.134440068999838","1"
"597","1.67392424547927","1.76126332158543","1"
"598","0.885815910667245","2.08424981223455","1"
"599","0.379159134740005","1.95231133244396","1"
"600","0.77276942627246","-0.369884246627431","1"
"601","0.930849099571156","1.75903487738797","1"
"602","0.526098195056642","0.980703333577864","1"
"603","1.02187087883978","0.691459610865477","1"
"604","1.0424574885024","2.37638889109909","1"
"605","0.968803495056211","-0.249379550992207","1"
"606","1.01656042227352","0.0650240309071271","1"
"607","1.0377228633715","1.07164539228048","1"
"608","1.93972662457027","1.89655519624587","1"
"609","1.03541508433317","1.59190699735315","1"
"610","0.536130733735038","0.221937025860927","1"
"611","1.00122807625007","1.91210957833296","1"
"612","1.07367805248487","1.415608139706","1"
"613","1.99567131121036","0.776694657358048","1"
"614","0.676514795597209","1.5636093970199","1"
"615","0.106526366042259","-0.0143158690455716","1"
"616","0.81338011440256","0.489738626563463","1"
"617","-0.337929721609241","1.27159645885126","1"
"618","1.42815947946134","0.711120433586986","1"
"619","1.08863520179821","1.59011936738989","1"
"620","1.03572671275724","1.63914758957822","1"
"621","0.850629085865576","1.19905132573506","1"
"622","0.933378883813124","1.1783018955069","1"
"623","0.927090716266195","1.36918455494106","1"
"624","1.06752493836685","1.05082924999436","1"
"625","0.884210043190739","1.20174637120445","1"
"626","0.285194791036193","0.416463230481266","1"
"627","-0.411606855677011","-0.392677551208434","1"
"628","0.120951838284113","0.214902663863295","1"
"629","1.39868028493446","1.5966695560139","1"
"630","1.23968259699188","1.1693701955384","1"
